,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14
0,2002-05-23 00:00:00-04:00,1.1564290523529053,1.2428569793701172,1.1457140445709229,1.1964290142059326,104790000,0.0,0.0,
1,2002-05-24 00:00:00-04:00,1.214285969734192,1.225000023841858,1.1971429586410522,1.2100000381469729,11104800,0.0,0.0,100.0
2,2002-05-28 00:00:00-04:00,1.2135709524154663,1.2321430444717407,1.157142996788025,1.157142996788025,6609400,0.0,0.0,20.429654062260738
3,2002-05-29 00:00:00-04:00,1.1642860174179075,1.1642860174179075,1.0857139825820925,1.1035710573196411,6757800,0.0,0.0,11.309186168146823
4,2002-05-30 00:00:00-04:00,1.1078569889068604,1.1078569889068604,1.0714290142059326,1.0714290142059326,10154200,0.0,0.0,8.919969285255462
5,2002-05-31 00:00:00-04:00,1.0785709619522097,1.0785709619522097,1.0714290142059326,1.076429009437561,8464400,0.0,0.0,11.817982511039759
6,2002-06-03 00:00:00-04:00,1.0800000429153442,1.1492860317230225,1.076429009437561,1.1285710334777832,3151400,0.0,0.0,33.788068138450555
7,2002-06-04 00:00:00-04:00,1.135714054107666,1.1399999856948853,1.1107139587402344,1.1178569793701172,3105200,0.0,0.0,32.14256685801732
8,2002-06-05 00:00:00-04:00,1.1107139587402344,1.1592860221862793,1.1071430444717407,1.147143006324768,1531600,0.0,0.0,40.114492190171255
9,2002-06-06 00:00:00-04:00,1.149999976158142,1.2321430444717407,1.1485710144042969,1.182142972946167,2305800,0.0,0.0,47.4873655413486
10,2002-06-07 00:00:00-04:00,1.1778570413589478,1.1778570413589478,1.1035710573196411,1.1185710430145264,1369200,0.0,0.0,38.80888051793884
11,2002-06-10 00:00:00-04:00,1.1349999904632568,1.1749999523162842,1.1342860460281372,1.1564290523529053,484400,0.0,0.0,44.81481664628922
12,2002-06-11 00:00:00-04:00,1.1564290523529053,1.1885709762573242,1.1285710334777832,1.1535710096359253,1003800,0.0,0.0,44.485192719673314
13,2002-06-12 00:00:00-04:00,1.1535710096359253,1.182142972946167,1.089285969734192,1.092857003211975,1799000,0.0,0.0,38.47371304775817
14,2002-06-13 00:00:00-04:00,1.1042859554290771,1.122143030166626,1.0800000429153442,1.0828570127487185,2567600,0.0,0.0,37.63602871803181
15,2002-06-14 00:00:00-04:00,1.082142949104309,1.0857139825820925,0.9800000190734864,0.98642897605896,4783800,0.0,0.0,29.38080744513971
16,2002-06-17 00:00:00-04:00,1.01357102394104,1.0592859983444214,0.917856991291046,0.9221429824829102,4855200,0.0,0.0,28.774216416697115
17,2002-06-18 00:00:00-04:00,0.9385709762573242,0.9392859935760498,0.8421429991722107,0.9107139706611632,10808000,0.0,0.0,31.14527752166954
18,2002-06-19 00:00:00-04:00,0.9114289879798888,0.9964290261268616,0.892857015132904,0.951429009437561,5482400,0.0,0.0,38.46158519279961
19,2002-06-20 00:00:00-04:00,0.9714289903640748,1.0399999618530271,0.949999988079071,0.957143008708954,6111000,0.0,0.0,38.54596644043093
20,2002-06-21 00:00:00-04:00,0.982142984867096,0.9892860054969788,0.9478570222854614,0.979286015033722,2346400,0.0,0.0,34.789095949199734
21,2002-06-24 00:00:00-04:00,0.979286015033722,1.0142860412597656,0.957143008708954,0.9785709977149964,2567600,0.0,0.0,35.512716439984544
22,2002-06-25 00:00:00-04:00,0.9885709881782532,1.0071430206298828,0.947143018245697,0.9642860293388368,3941000,0.0,0.0,30.368231130098366
23,2002-06-26 00:00:00-04:00,0.9635710120201112,0.9964290261268616,0.9214289784431458,0.9885709881782532,2924600,0.0,0.0,28.72844728490253
24,2002-06-27 00:00:00-04:00,1.0092860460281372,1.0185710191726685,0.942857027053833,0.9435709714889526,3817800,0.0,0.0,29.950962035115154
25,2002-06-28 00:00:00-04:00,0.9607139825820924,1.01357102394104,0.9607139825820924,0.9992859959602356,9234400,0.0,0.0,32.704433790324
26,2002-07-01 00:00:00-04:00,1.0,1.0464290380477903,0.9928569793701172,1.027856945991516,4585000,0.0,0.0,36.90478555739776
27,2002-07-02 00:00:00-04:00,1.0535709857940674,1.1950000524520874,1.0392860174179075,1.1728570461273191,9020200,0.0,0.0,57.08860639157506
