,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,RSI_14
57,1996-10-30 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,39.99999999999999
58,1996-10-31 00:00:00-05:00,6.5,6.5,6.0,6.0,1900,0.0,0.0,0.0,33.33333333333333
59,1996-11-01 00:00:00-05:00,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,33.33333333333333
60,1996-11-04 00:00:00-05:00,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,800,0.0,0.0,0.0,45.945943159461315
61,1996-11-05 00:00:00-05:00,6.699999809265137,6.699999809265137,6.699999809265137,6.699999809265137,0,0.0,0.0,0.0,45.945943159461315
62,1996-11-06 00:00:00-05:00,7.0,7.0,6.699999809265137,6.699999809265137,400,0.0,0.0,0.0,51.51515020155041
63,1996-11-07 00:00:00-05:00,6.5,7.0,6.5,6.5,2100,0.0,0.0,0.0,48.5714297391932
64,1996-11-08 00:00:00-05:00,6.5,7.0,6.5,7.0,630,0.0,0.0,0.0,64.70588400289694
65,1996-11-11 00:00:00-05:00,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,64.70588400289694
66,1996-11-12 00:00:00-05:00,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,58.62069078914916
67,1996-11-13 00:00:00-05:00,7.0,7.0,6.5,6.5,300,0.0,0.0,0.0,50.0
68,1996-11-14 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,53.12499720603211
69,1996-11-15 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,58.62069078914916
70,1996-11-18 00:00:00-05:00,6.5,6.5,6.5,6.5,20,0.0,0.0,0.0,50.0
71,1996-11-19 00:00:00-05:00,7.0,7.0,7.0,7.0,500,0.0,0.0,0.0,58.62069078914916
72,1996-11-20 00:00:00-05:00,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,70.83333664470301
73,1996-11-21 00:00:00-05:00,6.5,6.5,6.5,6.5,100,0.0,0.0,0.0,58.62069078914916
74,1996-11-22 00:00:00-05:00,6.5,6.5,6.5,6.5,20,0.0,0.0,0.0,45.45454939534876
75,1996-11-25 00:00:00-05:00,6.5,6.5,6.5,6.5,650,0.0,0.0,0.0,45.45454939534876
76,1996-11-26 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,45.45454939534876
77,1996-11-27 00:00:00-05:00,6.5,6.5,6.0,6.0,750,0.0,0.0,0.0,39.99999999999999
78,1996-11-29 00:00:00-05:00,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,25.0
79,1996-12-02 00:00:00-05:00,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,25.0
80,1996-12-03 00:00:00-05:00,6.5,6.5,6.5,6.5,200,0.0,0.0,0.0,39.99999999999999
81,1996-12-04 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,50.0
82,1996-12-05 00:00:00-05:00,7.0,7.0,6.5,6.5,1000,0.0,0.0,0.0,50.0
83,1996-12-06 00:00:00-05:00,6.0,6.0,6.0,6.0,1000,0.0,0.0,0.0,39.99999999999999
84,1996-12-09 00:00:00-05:00,6.0,6.0,6.0,6.0,0,0.0,0.0,0.0,39.99999999999999
85,1996-12-10 00:00:00-05:00,6.0,6.0,6.0,6.0,450,0.0,0.0,0.0,25.0
86,1996-12-11 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,300,0.0,0.0,0.0,31.818175906976876
87,1996-12-12 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,41.176463988412294
88,1996-12-13 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,41.176463988412294
89,1996-12-16 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,41.176463988412294
90,1996-12-17 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,41.176463988412294
91,1996-12-18 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,58.33332671059397
92,1996-12-19 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,300,0.0,0.0,0.0,58.33332671059397
93,1996-12-20 00:00:00-05:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,58.33332671059397
94,1996-12-23 00:00:00-05:00,6.5,6.5,6.5,6.5,1000,0.0,0.0,0.0,50.0
95,1996-12-24 00:00:00-05:00,6.5,6.5,6.5,6.5,500,0.0,0.0,0.0,50.0
96,1996-12-27 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,50.0
97,1996-12-30 00:00:00-05:00,6.5,6.5,6.5,6.5,0,0.0,0.0,0.0,100.0
98,1996-12-31 00:00:00-05:00,7.0,7.5,7.0,7.5,500,0.0,0.0,0.0,100.0
99,1997-01-02 00:00:00-05:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,100,0.0,0.0,0.0,100.0
100,1997-01-03 00:00:00-05:00,7.5,7.599999904632568,7.5,7.599999904632568,900,0.0,0.0,0.0,84.99999403953694
101,1997-01-06 00:00:00-05:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,0.0,0.0,0.0,84.99999403953694
102,1997-01-07 00:00:00-05:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,0.0,0.0,0.0,84.99999403953694
103,1997-01-08 00:00:00-05:00,7.599999904632568,7.599999904632568,7.599999904632568,7.599999904632568,0,0.0,0.0,0.0,84.99999403953694
104,1997-01-09 00:00:00-05:00,7.199999809265137,7.199999809265137,7.099999904632568,7.099999904632568,850,0.0,0.0,0.0,67.99999847412138
105,1997-01-10 00:00:00-05:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,0.0,0.0,0.0,67.99999847412138
106,1997-01-13 00:00:00-05:00,7.099999904632568,7.099999904632568,7.099999904632568,7.099999904632568,0,0.0,0.0,0.0,67.99999847412138
107,1997-01-14 00:00:00-05:00,8.0,8.0,8.0,8.0,400,0.0,0.0,0.0,76.47058658533882
108,1997-01-15 00:00:00-05:00,8.0,8.0,8.0,8.0,0,0.0,0.0,0.0,74.19354540996608
109,1997-01-16 00:00:00-05:00,8.0,8.0,8.0,8.0,0,0.0,0.0,0.0,74.19354540996608
110,1997-01-17 00:00:00-05:00,7.900000095367432,7.900000095367432,7.900000095367432,7.900000095367432,500,0.0,0.0,0.0,71.87499953433876
111,1997-01-20 00:00:00-05:00,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,450,0.0,0.0,0.0,60.52631777079142
112,1997-01-21 00:00:00-05:00,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0,0.0,0.0,0.0,46.42857507783515
113,1997-01-22 00:00:00-05:00,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0,0.0,0.0,0.0,37.50000248352677
114,1997-01-23 00:00:00-05:00,7.300000190734863,7.300000190734863,7.300000190734863,7.300000190734863,0,0.0,0.0,0.0,42.85714934472354
115,1997-01-24 00:00:00-05:00,7.5,7.5,7.5,7.5,500,0.0,0.0,0.0,47.82608875930895
116,1997-01-27 00:00:00-05:00,7.5,7.5,7.5,7.5,0,0.0,0.0,0.0,47.82608875930895
117,1997-01-28 00:00:00-05:00,7.099999904632568,7.099999904632568,7.0,7.0,400,0.0,0.0,0.0,39.28571489392501
118,1997-01-29 00:00:00-05:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,200,0.0,0.0,0.0,44.00000457763759
119,1997-01-30 00:00:00-05:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,20,0.0,0.0,0.0,44.00000457763759
120,1997-01-31 00:00:00-05:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,10,0.0,0.0,0.0,44.00000457763759
121,1997-02-03 00:00:00-05:00,6.699999809265137,7.0,6.699999809265137,7.0,1150,0.0,0.0,0.0,22.222210448460245
122,1997-02-04 00:00:00-05:00,7.5,8.899999618530273,7.0,7.0,2600,0.0,0.0,0.0,22.222210448460245
123,1997-02-05 00:00:00-05:00,7.0,8.899999618530273,7.0,8.5,11300,0.0,0.0,0.0,57.57575932722596
124,1997-02-06 00:00:00-05:00,8.5,8.5,8.5,8.5,1350,0.0,0.0,0.0,59.37500046566139
125,1997-02-07 00:00:00-05:00,8.199999809265137,8.899999618530273,8.199999809265137,8.899999618530273,1200,0.0,0.0,0.0,76.6666656070282
126,1997-02-10 00:00:00-05:00,8.800000190734863,8.800000190734863,8.800000190734863,8.800000190734863,200,0.0,0.0,0.0,74.19356029562688
127,1997-02-11 00:00:00-05:00,8.600000381469727,9.199999809265137,8.600000381469727,9.199999809265137,750,0.0,0.0,0.0,77.14286648497799
128,1997-02-12 00:00:00-05:00,9.199999809265137,9.199999809265137,8.800000190734863,8.800000190734863,900,0.0,0.0,0.0,69.23078051686244
129,1997-02-13 00:00:00-05:00,8.600000381469727,8.600000381469727,8.199999809265137,8.199999809265137,410,0.0,0.0,0.0,58.13953591527821
130,1997-02-14 00:00:00-05:00,8.399999618530273,8.399999618530273,8.300000190734863,8.300000190734863,1000,0.0,0.0,0.0,59.09091401691429
131,1997-02-18 00:00:00-05:00,7.599999904632568,7.699999809265137,7.5,7.5,1590,0.0,0.0,0.0,55.3191502313371
132,1997-02-19 00:00:00-05:00,7.5,7.5,7.5,7.5,0,0.0,0.0,0.0,57.77777730682739
133,1997-02-20 00:00:00-05:00,8.0,8.800000190734863,8.0,8.800000190734863,1050,0.0,0.0,0.0,67.24138157829832
134,1997-02-21 00:00:00-05:00,8.5,8.5,8.5,8.5,710,0.0,0.0,0.0,63.93442597321301
135,1997-02-24 00:00:00-05:00,8.5,8.5,8.5,8.5,0,0.0,0.0,0.0,62.711865228676565
136,1997-02-25 00:00:00-05:00,8.399999618530273,8.399999618530273,8.0,8.0,750,0.0,0.0,0.0,57.812500465661316
137,1997-02-26 00:00:00-05:00,8.0,8.600000381469727,8.0,8.600000381469727,1550,0.0,0.0,0.0,50.909094376997515
138,1997-02-27 00:00:00-05:00,8.199999809265137,8.600000381469727,8.199999809265137,8.600000381469727,650,0.0,0.0,0.0,50.909094376997515
139,1997-02-28 00:00:00-05:00,8.5,8.5,8.300000190734863,8.300000190734863,1650,0.0,0.0,0.0,44.444450331322315
140,1997-03-03 00:00:00-05:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0,0.0,0.0,0.0,45.28301988644441
141,1997-03-04 00:00:00-05:00,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,300,0.0,0.0,0.0,40.81633328298973
142,1997-03-05 00:00:00-05:00,8.300000190734863,9.5,8.300000190734863,9.5,3000,0.0,0.0,0.0,56.14034735485123
143,1997-03-06 00:00:00-05:00,10.0,11.0,9.800000190734863,11.0,3840,0.0,0.0,0.0,71.21211836598631
144,1997-03-07 00:00:00-05:00,11.100000381469728,11.5,9.899999618530272,11.5,5650,0.0,0.0,0.0,72.85713838071301
145,1997-03-10 00:00:00-05:00,10.5,10.5,10.5,10.5,600,0.0,0.0,0.0,70.83333112575413
146,1997-03-11 00:00:00-05:00,11.0,11.0,10.600000381469728,10.600000381469728,600,0.0,0.0,0.0,71.23287599649153
147,1997-03-12 00:00:00-05:00,10.100000381469728,10.300000190734863,9.899999618530272,10.0,2300,0.0,0.0,0.0,59.09090580690728
148,1997-03-13 00:00:00-05:00,10.0,10.0,10.0,10.0,100,0.0,0.0,0.0,61.9047597422355
149,1997-03-14 00:00:00-05:00,9.5,9.5,9.5,9.5,200,0.0,0.0,0.0,57.352939939004116
150,1997-03-17 00:00:00-05:00,8.100000381469727,8.100000381469727,8.100000381469727,8.100000381469727,950,0.0,0.0,0.0,50.649353062086924
151,1997-03-18 00:00:00-05:00,8.199999809265137,8.199999809265137,8.199999809265137,8.199999809265137,300,0.0,0.0,0.0,47.222218174993145
152,1997-03-19 00:00:00-05:00,8.199999809265137,8.5,8.199999809265137,8.5,450,0.0,0.0,0.0,49.33333079020183
153,1997-03-20 00:00:00-05:00,8.800000190734863,8.800000190734863,8.699999809265137,8.699999809265137,2350,0.0,0.0,0.0,52.702700264528644
154,1997-03-21 00:00:00-05:00,8.100000381469727,8.100000381469727,7.0,7.0,1150,0.0,0.0,0.0,42.85714136000883
155,1997-03-24 00:00:00-05:00,7.0,7.0,7.0,7.0,0,0.0,0.0,0.0,42.85714136000883
156,1997-03-25 00:00:00-05:00,7.5,7.5,7.400000095367432,7.400000095367432,2450,0.0,0.0,0.0,37.34939772879582
157,1997-03-26 00:00:00-05:00,8.5,8.5,8.5,8.5,250,0.0,0.0,0.0,34.17721442583371
158,1997-03-27 00:00:00-05:00,7.0,7.0,6.099999904632568,6.099999904632568,4400,0.0,0.0,0.0,22.44897830094061
159,1997-03-31 00:00:00-05:00,6.099999904632568,6.800000190734863,5.699999809265137,5.699999809265137,2120,0.0,0.0,0.0,23.913041900822222
160,1997-04-01 00:00:00-05:00,5.099999904632568,6.5,5.099999904632568,6.5,2510,0.0,0.0,0.0,29.29292656842344
161,1997-04-02 00:00:00-05:00,5.800000190734863,7.900000095367432,5.800000190734863,7.900000095367432,3700,0.0,0.0,0.0,40.18691572125524
162,1997-04-03 00:00:00-05:00,7.5,10.0,7.5,10.0,9280,0.0,0.0,0.0,50.0
163,1997-04-04 00:00:00-05:00,8.0,8.0,7.599999904632568,7.900000095367432,2700,0.0,0.0,0.0,44.44444444444444
164,1997-04-07 00:00:00-04:00,7.5,7.5,7.300000190734863,7.300000190734863,1200,0.0,0.0,0.0,47.05882270443395
165,1997-04-08 00:00:00-04:00,7.5,7.800000190734863,7.300000190734863,7.5,2250,0.0,0.0,0.0,47.44525613499741
166,1997-04-09 00:00:00-04:00,7.5,7.5,7.199999809265137,7.199999809265137,1200,0.0,0.0,0.0,45.25547369038761
167,1997-04-10 00:00:00-04:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,50,0.0,0.0,0.0,44.444444444444436
168,1997-04-11 00:00:00-04:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,200,0.0,0.0,0.0,51.66666699780357
169,1997-04-14 00:00:00-04:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,0.0,0.0,0.0,51.66666699780357
170,1997-04-15 00:00:00-04:00,7.400000095367432,7.400000095367432,7.400000095367432,7.400000095367432,0,0.0,0.0,0.0,50.0
171,1997-04-16 00:00:00-04:00,6.5,6.5,6.5,6.5,1100,0.0,0.0,0.0,41.228070615731426
172,1997-04-17 00:00:00-04:00,5.800000190734863,5.800000190734863,5.599999904632568,5.599999904632568,1000,0.0,0.0,0.0,47.47474762070313
173,1997-04-18 00:00:00-04:00,5.599999904632568,5.599999904632568,5.599999904632568,5.599999904632568,0,0.0,0.0,0.0,49.47368473887771
174,1997-04-21 00:00:00-04:00,5.400000095367432,5.400000095367432,5.0,5.0,400,0.0,0.0,0.0,41.9354840363639
175,1997-04-22 00:00:00-04:00,5.5,5.5,4.5,4.900000095367432,7450,0.0,0.0,0.0,31.25
176,1997-04-23 00:00:00-04:00,4.599999904632568,4.599999904632568,4.0,4.0,6300,0.0,0.0,0.0,5.882354178643112
177,1997-04-24 00:00:00-04:00,4.800000190734863,4.800000190734863,4.400000095367432,4.400000095367432,3350,0.0,0.0,0.0,15.686277076401268
178,1997-04-25 00:00:00-04:00,4.900000095367432,5.0,4.599999904632568,4.599999904632568,6550,0.0,0.0,0.0,21.276594449514363
179,1997-04-28 00:00:00-04:00,4.5,4.5,4.5,4.5,500,0.0,0.0,0.0,17.39130705200634
180,1997-04-29 00:00:00-04:00,4.5,5.199999809265137,4.5,5.099999904632568,3850,0.0,0.0,0.0,28.571429961624347
181,1997-04-30 00:00:00-04:00,5.099999904632568,5.400000095367432,4.699999809265137,4.699999809265137,3720,0.0,0.0,0.0,26.41509518838936
182,1997-05-01 00:00:00-04:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,0,0.0,0.0,0.0,23.529408464794685
183,1997-05-02 00:00:00-04:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,0,0.0,0.0,0.0,23.529408464794685
184,1997-05-05 00:00:00-04:00,4.699999809265137,4.699999809265137,4.699999809265137,4.699999809265137,2300,0.0,0.0,0.0,23.529408464794685
185,1997-05-06 00:00:00-04:00,4.699999809265137,4.699999809265137,4.599999904632568,4.599999904632568,1500,0.0,0.0,0.0,27.906974165293732
186,1997-05-07 00:00:00-04:00,5.0,5.0,5.0,5.0,250,0.0,0.0,0.0,42.10526381833406
187,1997-05-08 00:00:00-04:00,5.0,5.5,5.0,5.5,2250,0.0,0.0,0.0,48.83721033388251
188,1997-05-09 00:00:00-04:00,5.599999904632568,6.5,5.599999904632568,6.5,5900,0.0,0.0,0.0,65.95744745609394
189,1997-05-12 00:00:00-04:00,6.5,6.5,6.0,6.0,2750,0.0,0.0,0.0,60.784312992176595
190,1997-05-13 00:00:00-04:00,6.0,6.0,5.5,5.5,400,0.0,0.0,0.0,65.95744745609394
191,1997-05-14 00:00:00-04:00,5.5,5.5,5.0,5.0,950,0.0,0.0,0.0,56.24999937911824
192,1997-05-15 00:00:00-04:00,5.099999904632568,5.099999904632568,5.099999904632568,5.099999904632568,100,0.0,0.0,0.0,55.319149152031315
193,1997-05-16 00:00:00-04:00,5.5,5.5,5.5,5.5,1000,0.0,0.0,0.0,60.0
194,1997-05-19 00:00:00-04:00,5.5,5.5,5.5,5.5,0,0.0,0.0,0.0,54.54545553065526
195,1997-05-20 00:00:00-04:00,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,520,0.0,0.0,0.0,55.813953230482895
196,1997-05-21 00:00:00-04:00,5.199999809265137,5.199999809265137,5.199999809265137,5.199999809265137,0,0.0,0.0,0.0,55.813953230482895
197,1997-05-22 00:00:00-04:00,5.400000095367432,5.400000095367432,5.300000190734863,5.300000190734863,1500,0.0,0.0,0.0,56.818185266383956
198,1997-05-23 00:00:00-04:00,5.699999809265137,5.800000190734863,5.699999809265137,5.800000190734863,2350,0.0,0.0,0.0,61.224492377710256
199,1997-05-27 00:00:00-04:00,5.800000190734863,5.800000190734863,5.800000190734863,5.800000190734863,500,0.0,0.0,0.0,62.500001241763265
200,1997-05-28 00:00:00-04:00,5.900000095367432,6.300000190734863,5.900000095367432,6.300000190734863,2000,0.0,0.0,0.0,63.26530651964773
201,1997-05-29 00:00:00-04:00,5.5,5.5,5.0,5.5,750,0.0,0.0,0.0,50.0
202,1997-05-30 00:00:00-04:00,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,50,0.0,0.0,0.0,40.9090899238903
203,1997-06-02 00:00:00-04:00,5.0,6.199999809265137,5.0,6.199999809265137,1400,0.0,0.0,0.0,52.27272480972574
204,1997-06-03 00:00:00-04:00,6.199999809265137,6.199999809265137,6.199999809265137,6.199999809265137,0,0.0,0.0,0.0,58.974355212330664
205,1997-06-04 00:00:00-04:00,6.5,6.699999809265137,6.5,6.699999809265137,1800,0.0,0.0,0.0,71.79486615182932
206,1997-06-05 00:00:00-04:00,6.5,6.5,6.5,6.5,200,0.0,0.0,0.0,67.49999910593044
207,1997-06-06 00:00:00-04:00,6.300000190734863,6.300000190734863,6.199999809265137,6.199999809265137,600,0.0,0.0,0.0,58.974355212330664
208,1997-06-09 00:00:00-04:00,6.800000190734863,6.800000190734863,6.800000190734863,6.800000190734863,500,0.0,0.0,0.0,64.44444350254409
209,1997-06-10 00:00:00-04:00,6.800000190734863,7.0,6.800000190734863,7.0,1350,0.0,0.0,0.0,70.45454496194515
210,1997-06-11 00:00:00-04:00,6.699999809265137,6.699999809265137,6.599999904632568,6.599999904632568,650,0.0,0.0,0.0,64.58333229853062
211,1997-06-12 00:00:00-04:00,6.599999904632568,6.599999904632568,6.199999809265137,6.199999809265137,500,0.0,0.0,0.0,58.82352501188353
212,1997-06-13 00:00:00-04:00,7.0,8.0,7.0,7.5,1750,0.0,0.0,0.0,64.40677664739545
213,1997-06-16 00:00:00-04:00,8.0,8.0,7.5,7.5,2850,0.0,0.0,0.0,64.40677664739545
214,1997-06-17 00:00:00-04:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,550,0.0,0.0,0.0,57.89473243917734
215,1997-06-18 00:00:00-04:00,7.199999809265137,7.199999809265137,7.199999809265137,7.199999809265137,0,0.0,0.0,0.0,67.34693480352269
