,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14
0,1999-01-22 00:00:00-05:00,0.0401252436480603,0.0447825225968085,0.0355871953317051,0.0376177616417408,2714688000,0.0,0.0,
1,1999-01-25 00:00:00-05:00,0.0406030876597741,0.0420356732291477,0.0376177702006541,0.0415587574243545,510480000,0.0,0.0,100.0
2,1999-01-26 00:00:00-05:00,0.0420356786303388,0.042872117842873,0.0377370022923813,0.0383340679109096,343200000,0.0,0.0,54.998170025432145
3,1999-01-27 00:00:00-05:00,0.0384532792024793,0.0394089486930398,0.0363034858039787,0.0382148213684558,244368000,0.0,0.0,54.09790880649419
4,1999-01-28 00:00:00-05:00,0.038214834534227,0.0384532924504039,0.0378562302907341,0.038094688206911,227520000,0.0,0.0,53.220272645591315
5,1999-01-29 00:00:00-05:00,0.0380946681783676,0.0382148144425158,0.0363034792244434,0.0363034792244434,244032000,0.0,0.0,42.854266740014154
6,1999-02-01 00:00:00-05:00,0.0363034898695237,0.0372591560504631,0.0363034898695237,0.0370206981897354,154704000,0.0,0.0,46.988632285571505
7,1999-02-02 00:00:00-05:00,0.0363034902642807,0.0372591564556118,0.033079712014397,0.0341546088457107,264096000,0.0,0.0,36.45044604376083
8,1999-02-03 00:00:00-05:00,0.0336767762035599,0.0353487349999019,0.0334373992718121,0.0348709002137184,75120000,0.0,0.0,39.82332860674879
9,1999-02-04 00:00:00-05:00,0.0353487371512465,0.0377369921502025,0.0348709023359817,0.0367813259363174,181920000,0.0,0.0,47.28541006292428
10,1999-02-05 00:00:00-05:00,0.0373783864038904,0.0382148253564047,0.0364236358909292,0.0378562211990356,136848000,0.0,0.0,50.723429224727774
11,1999-02-08 00:00:00-05:00,0.0380946785801516,0.0382148248771058,0.0365428626537323,0.0365428626537323,154080000,0.0,0.0,46.979696605745104
12,1999-02-09 00:00:00-05:00,0.0372591492952065,0.0374976105293445,0.0346315213335647,0.0351093560457229,86976000,0.0,0.0,43.47722645366355
13,1999-02-10 00:00:00-05:00,0.0351093683077839,0.0360650346492262,0.0341546142105423,0.0347516797482967,148224000,0.0,0.0,42.683241826067245
14,1999-02-11 00:00:00-05:00,0.0348708964980591,0.0391695709610424,0.0348708964980591,0.0377369858324527,132240000,0.0,0.0,50.26410874110461
15,1999-02-12 00:00:00-05:00,0.0382148252922244,0.0401252453922675,0.0382148252922244,0.03988678753376,109728000,0.0,0.0,45.97694390582509
16,1999-02-16 00:00:00-05:00,0.0406030743663213,0.0422750363681879,0.0360650230865686,0.0401252396404743,211008000,0.0,0.0,55.03318792505551
17,1999-02-17 00:00:00-05:00,0.0391695919558104,0.0396474269471963,0.0372591710679736,0.0379754640161991,67728000,0.0,0.0,49.396298263159736
18,1999-02-18 00:00:00-05:00,0.0391695707804598,0.0396474055135248,0.0374976121699811,0.038572508841753,70704000,0.0,0.0,51.176837161131026
19,1999-02-19 00:00:00-05:00,0.0382148252922244,0.0406030801866102,0.0377369904978816,0.03988678753376,75360000,0.0,0.0,59.037748212579935
20,1999-02-22 00:00:00-05:00,0.0406030743663213,0.0410809090921683,0.0379754429127607,0.0401252396404743,205248000,0.0,0.0,58.023997401106335
21,1999-02-23 00:00:00-05:00,0.0410809075732944,0.0428720967127767,0.0386926531095557,0.0420356579124927,138096000,0.0,0.0,71.42790871888933
22,1999-02-24 00:00:00-05:00,0.0482456759881657,0.0501570116032634,0.0443046897900925,0.0453795865178108,612768000,0.0,0.0,75.00006203700457
23,1999-02-25 00:00:00-05:00,0.0472909287894104,0.0487235176042492,0.0432297957306015,0.0439470075070858,149136000,0.0,0.0,67.44368346699574
24,1999-02-26 00:00:00-05:00,0.0444248385903873,0.0458574238679152,0.0415587489580218,0.041916437447071,172608000,0.0,0.0,59.44449451132214
25,1999-03-01 00:00:00-05:00,0.0429913405477402,0.0439470102579478,0.0401252504945619,0.0421558171510696,92160000,0.0,0.0,63.74297990829944
26,1999-03-02 00:00:00-05:00,0.0420356674004003,0.0422750443471014,0.0410809168457045,0.0417972095310688,55248000,0.0,0.0,67.28460638620524
27,1999-03-03 00:00:00-05:00,0.0420356478012543,0.0420356478012543,0.0386926438024421,0.0389311015605926,61392000,0.0,0.0,59.56183648488711
28,1999-03-04 00:00:00-05:00,0.0408415479223734,0.0410809249161004,0.0377369996243231,0.038094688206911,57360000,0.0,0.0,50.90760638806681
29,1999-03-05 00:00:00-05:00,0.0384532786139817,0.0403636984886319,0.0384532786139817,0.0402444712817668,78768000,0.0,0.0,50.90755998459651
30,1999-03-08 00:00:00-05:00,0.0391695726277957,0.0420356620841478,0.038453280033021,0.0408415347337722,75888000,0.0,0.0,51.784989854245964
31,1999-03-09 00:00:00-05:00,0.0407223160024029,0.0427528826589106,0.0407223160024029,0.0421558171510696,143184000,0.0,0.0,60.86996953147974
32,1999-03-10 00:00:00-05:00,0.0427528871371804,0.0427528871371804,0.0408415475165565,0.0414386130869388,235344000,0.0,0.0,57.40631069531299
33,1999-03-11 00:00:00-05:00,0.0407223079809738,0.0414386005838128,0.0396474078297615,0.0396474078297615,54288000,0.0,0.0,49.39629838406631
34,1999-03-12 00:00:00-05:00,0.0398867707470766,0.0398867707470766,0.0382148092092001,0.0389311015605926,90768000,0.0,0.0,47.05933078948519
