,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI_14
0,2004-08-19 00:00:00-04:00,2.496321474475805,2.5976716328905436,2.3954693313697177,2.5048084259033203,893181924,0.0,0.0,
1,2004-08-20 00:00:00-04:00,2.5215341159585587,2.7229872605500107,2.508802618172991,2.7037649154663086,456686856,0.0,0.0,100.0
2,2004-08-23 00:00:00-04:00,2.764676090101626,2.832825227794057,2.7222382412691104,2.730975389480591,365122512,0.0,0.0,100.0
3,2004-08-24 00:00:00-04:00,2.7769077975427927,2.7858946673114153,2.5854399293199477,2.617891550064087,304946748,0.0,0.0,66.6665963886962
4,2004-08-25 00:00:00-04:00,2.6201390348727953,2.696027153032053,2.5931789012836832,2.6461007595062256,183772044,0.0,0.0,69.22553867375534
5,2004-08-26 00:00:00-04:00,2.619888643321387,2.694778353756733,2.6126495836994543,2.693779706954956,141897960,0.0,0.0,72.76000319316525
6,2004-08-27 00:00:00-04:00,2.6985229087612708,2.7115038898541357,2.6383619916786065,2.6498444080352783,124235640,0.0,0.0,65.79657096323703
7,2004-08-30 00:00:00-04:00,2.628127143476947,2.63336914701068,2.546497344970703,2.546497344970703,103935960,0.0,0.0,53.70620008936118
8,2004-08-31 00:00:00-04:00,2.5537364840771843,2.588934323524428,2.550242052774998,2.5554840564727783,98357544,0.0,0.0,54.43427704984313
9,2004-09-01 00:00:00-04:00,2.563721850324342,2.570462181156827,2.488083213827015,2.5025622844696045,182765052,0.0,0.0,49.82011579341709
10,2004-09-02 00:00:00-04:00,2.4761010341293077,2.55548430383655,2.4698603830543004,2.534015655517578,302373324,0.0,0.0,52.22689683605558
11,2004-09-03 00:00:00-04:00,2.5200360527669554,2.539757126866966,2.4793457744566263,2.4965710639953613,103048848,0.0,0.0,49.40586901673128
12,2004-09-07 00:00:00-04:00,2.521534151707004,2.5462479841744203,2.4865857949929,2.5357630252838135,116950932,0.0,0.0,52.11317350864635
13,2004-09-08 00:00:00-04:00,2.51479397822745,2.571959435093497,2.5088028106021807,2.553736686706543,99712188,0.0,0.0,53.26017402421953
14,2004-09-09 00:00:00-04:00,2.559478033752729,2.563970873762908,2.5212847316472486,2.553985595703125,81234684,0.0,0.0,53.27567270207108
15,2004-09-10 00:00:00-04:00,2.5362627605262604,2.660080219730282,2.5287732661834386,2.6293752193450928,173977848,0.0,0.0,44.068520937058594
16,2004-09-13 00:00:00-04:00,2.6618267451620317,2.706261889003762,2.657583388226408,2.6835451126098633,156882960,0.0,0.0,46.37402527904241
17,2004-09-14 00:00:00-04:00,2.6822973280590756,2.7958800254415417,2.6658209636609382,2.7831485271453857,216579204,0.0,0.0,62.899526553218095
18,2004-09-15 00:00:00-04:00,2.7599328387880844,2.8515479162998703,2.7509459693575673,2.79587984085083,214261524,0.0,0.0,61.98085942997856
19,2004-09-16 00:00:00-04:00,2.8043667346498564,2.890739806809273,2.787142397407444,2.8450570106506348,185326488,0.0,0.0,62.07176817748555
20,2004-09-17 00:00:00-04:00,2.856290327242177,2.9329276084899902,2.8345731488391963,2.9329276084899902,189450360,0.0,0.0,71.10954182716566
21,2004-09-20 00:00:00-04:00,2.919448091777089,3.0355265773714586,2.914954299882201,2.979609251022339,212575212,0.0,0.0,85.27862611282073
22,2004-09-21 00:00:00-04:00,2.9908424053730647,3.006070640004612,2.9334274658311146,2.9416651725769043,144575280,0.0,0.0,80.03888569704392
23,2004-09-22 00:00:00-04:00,2.9306812447284174,2.9873479720524254,2.915952690270591,2.9551446437835693,151624224,0.0,0.0,87.50518636537144
24,2004-09-23 00:00:00-04:00,2.966628156507482,3.0612389420131483,2.921194602218139,3.0160558223724365,170713116,0.0,0.0,88.08682295310615
25,2004-09-24 00:00:00-04:00,3.0190511255158703,3.097934943826014,2.989594256935605,2.9913418292999268,182469348,0.0,0.0,89.89527585969572
26,2004-09-27 00:00:00-04:00,2.9846014852055776,3.0175527848752037,2.940666260426301,2.952148914337158,141322536,0.0,0.0,83.57474920573647
27,2004-09-28 00:00:00-04:00,3.028038143033414,3.180313111029456,3.000827574290646,3.1668334007263184,338581080,0.0,0.0,87.53046642898717
28,2004-09-29 00:00:00-04:00,3.1628393079077304,3.3705331101052085,3.151106456495816,3.2721776962280273,610329060,0.0,0.0,88.95198598082501
29,2004-09-30 00:00:00-04:00,3.2427216092836164,3.302633284283322,3.2202543149567844,3.23523211479187,275160564,0.0,0.0,84.28925655074218
30,2004-10-01 00:00:00-04:00,3.2651878573855595,3.351061255722469,3.217758198924662,3.3096227645874023,302497200,0.0,0.0,84.64080395328037
31,2004-10-04 00:00:00-04:00,3.3762747615258943,3.416714605773208,3.345819244815214,3.3715314865112305,260455284,0.0,0.0,83.97224026318173
32,2004-10-05 00:00:00-04:00,3.361546013053233,3.4581538479442098,3.3011346632738308,3.454159736633301,299464236,0.0,0.0,85.1692950616202
