Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09894321858882904,0.09937338262218028,0.09894321858882904,0.09894321858882904,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.0942114340269692,0.0942114340269692,0.09378127008676529,0.09378127008676529,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08732808274492028,0.08732808274492028,0.08689792454242706,0.08689792454242706,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08904873579740524,0.08947889978582897,0.08904873579740524,0.08904873579740524,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.0916304737329483,0.0920606319582282,0.0916304737329483,0.0916304737329483,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09722253680229187,0.09765270067131433,0.09722253680229187,0.09722253680229187,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10195434093475342,0.1023852745547467,0.10195434093475342,0.10195434093475342,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10625673085451126,0.10668689488786376,0.10625673085451126,0.10625673085451126,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11184880137443542,0.11227896530220978,0.11184880137443542,0.11184880137443542,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12217351049184799,0.12260367468061875,0.12217351049184799,0.12217351049184799,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12389409542083739,0.12432425940011,0.12389409542083739,0.1238940954208374,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12131309566755782,0.12131309566755782,0.12088294327259065,0.12088294327259064,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.11787179565034636,0.11787179565034636,0.11744163185358047,0.11744163185358047,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11873219162225723,0.11959251979449195,0.11873219162225723,0.11873219162225723,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.1165813512275668,0.1165813512275668,0.11615119874477386,0.11615119874477386,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.11141866923515346,0.11141866923515346,0.11098850518465042,0.11098850518465042,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10668689488786376,0.10668689488786376,0.10625673085451126,0.10625673085451126,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10453612445706192,0.10453612445706192,0.10410597175359726,0.10410597175359726,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.10969799011945724,0.11012815403506218,0.10969799011945724,0.10969799011945724,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.10969799541397053,0.10969799541397053,0.10883767902851105,0.10883767902851105,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10539640960593635,0.10539640960593635,0.10496624559164047,0.10496624559164047,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10539641231298447,0.10582657633832887,0.10539641231298447,0.10539641231298447,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10754721611738206,0.1084075326421172,0.10754721611738206,0.10754721611738205,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10711703917818126,0.10711703917818126,0.10668687522411346,0.10668687522411346,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11313924938440321,0.11356941318942351,0.11313924938440321,0.11313924938440323,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11012815403506218,0.11012815403506218,0.10969799011945724,0.10969799011945724,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11184880137443542,0.11270911774271074,0.11184880137443542,0.11184880137443542,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11313924938440321,0.11399957699444381,0.11313924938440321,0.11313924938440323,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11313928385203098,0.11356944778809974,0.11270911991596222,0.11270911991596222,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.11141866923515346,0.11141866923515346,0.11098850518465042,0.11098850518465042,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11098848822422475,0.11098848822422475,0.11012817174196243,0.11012817174196243,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10711703917818126,0.10711703917818126,0.10668687522411346,0.10668687522411346,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10324558337627869,0.10324558337627869,0.1028154194355011,0.1028154194355011,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09808286454033678,0.09808286454033678,0.09722253680229187,0.09722253680229187,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.0920606319582282,0.0920606319582282,0.0916304737329483,0.0916304737329483,23766400,0.0,0.0
1981-02-03 00:00:00-05:00,0.09507177025079727,0.0955019285111021,0.09507177025079727,0.09507177025079727,19152000,0.0,0.0
1981-02-04 00:00:00-05:00,0.09851305186748505,0.09894320435166443,0.09851305186748505,0.09851305186748505,27865600,0.0,0.0
1981-02-05 00:00:00-05:00,0.09851305186748505,0.0993733683231184,0.09851305186748505,0.09851305186748505,7929600,0.0,0.0
1981-02-06 00:00:00-05:00,0.09894321858882904,0.09937338262218028,0.09894321858882904,0.09894321858882904,13865600,0.0,0.0
1981-02-09 00:00:00-05:00,0.09464159222353624,0.09464159222353624,0.09378127008676529,0.09378127008676529,16755200,0.0,0.0
1981-02-10 00:00:00-05:00,0.09378127008676529,0.0942114340269692,0.09378127008676529,0.09378127008676529,18345600,0.0,0.0
1981-02-11 00:00:00-05:00,0.0912003284057889,0.0912003284057889,0.0907701700925827,0.0907701700925827,13843200,0.0,0.0
1981-02-12 00:00:00-05:00,0.09033998795708924,0.09033998795708924,0.08990905433893204,0.08990905433893204,14560000,0.0,0.0
1981-02-13 00:00:00-05:00,0.08861860281532084,0.08861860281532084,0.08775828033685684,0.08775828033685684,11155200,0.0,0.0
1981-02-17 00:00:00-05:00,0.08990905433893204,0.09033998795708924,0.08990905433893204,0.08990905433893204,12275200,0.0,0.0
1981-02-18 00:00:00-05:00,0.09378127008676529,0.09464159222353624,0.09378127008676529,0.09378127008676529,19241600,0.0,0.0
1981-02-19 00:00:00-05:00,0.08861856628846358,0.08861856628846358,0.08818840235471725,0.08818840235471725,22310400,0.0,0.0
1981-02-20 00:00:00-05:00,0.0838868218858023,0.0838868218858023,0.08345665782690048,0.08345665782690048,24371200,0.0,0.0
1981-02-23 00:00:00-05:00,0.08474711328744888,0.08517727721829262,0.08474711328744888,0.08474711328744888,14112000,0.0,0.0
1981-02-24 00:00:00-05:00,0.08259631308268353,0.08259631308268353,0.0817359909415245,0.0817359909415245,16979200,0.0,0.0
1981-02-25 00:00:00-05:00,0.08689792454242706,0.08732808274492028,0.08689792454242706,0.08689792454242706,19488000,0.0,0.0
1981-02-26 00:00:00-05:00,0.08818840235471725,0.08861856628846358,0.08818840235471725,0.08818840235471725,10841600,0.0,0.0
1981-02-27 00:00:00-05:00,0.09120029211044312,0.09206061413810815,0.09120029211044312,0.09120029211044312,14761600,0.0,0.0
1981-03-02 00:00:00-05:00,0.0916304737329483,0.0920606319582282,0.0916304737329483,0.0916304737329483,11760000,0.0,0.0
1981-03-03 00:00:00-05:00,0.09077015992933866,0.09077015992933866,0.09033999592065811,0.09033999592065811,16172800,0.0,0.0
1981-03-04 00:00:00-05:00,0.08990905329027532,0.08990905329027532,0.08947889506816864,0.08947889506816864,13708800,0.0,0.0
1981-03-05 00:00:00-05:00,0.08947889978582897,0.08947889978582897,0.08904873579740524,0.08904873579740524,5376000,0.0,0.0
1981-03-06 00:00:00-05:00,0.08904872447857312,0.08904872447857312,0.08818840235471725,0.08818840235471725,11603200,0.0,0.0
1981-03-09 00:00:00-05:00,0.08173601982384575,0.08173601982384575,0.0813058614730835,0.0813058614730835,15321600,0.0,0.0
1981-03-10 00:00:00-05:00,0.07786377415132331,0.07786377415132331,0.07743361592292786,0.07743361592292786,28380800,0.0,0.0
1981-03-11 00:00:00-05:00,0.07528283848266755,0.07528283848266755,0.07442251592874527,0.07442251592874527,29859200,0.0,0.0
1981-03-12 00:00:00-05:00,0.07743361592292786,0.07786377415132331,0.07743361592292786,0.07743361592292786,59248000,0.0,0.0
1981-03-13 00:00:00-05:00,0.07700344813791578,0.07700344813791578,0.07657328993082047,0.07657328993082047,231302400,0.0,0.0
1981-03-16 00:00:00-05:00,0.07958518713712692,0.08044550926398078,0.07958518713712692,0.07958518713712692,37228800,0.0,0.0
