Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-03-13 00:00:00-05:00,0.05459443635527464,0.06262310235968929,0.05459443635527464,0.05994646996259689,1031788800,0.0,0.0
1986-03-14 00:00:00-05:00,0.05994649790010096,0.06315833515477227,0.05994649790010096,0.06208731234073639,308160000,0.0,0.0
1986-03-17 00:00:00-05:00,0.06208731784317043,0.0636935444097156,0.06208731784317043,0.06315834075212479,133171200,0.0,0.0
1986-03-18 00:00:00-05:00,0.0631583184318782,0.06369352190032729,0.06101688896452669,0.06155209243297577,67766400,0.0,0.0
1986-03-19 00:00:00-05:00,0.06155209688467183,0.06208730039182899,0.059946486363200345,0.06048168987035751,47894400,0.0,0.0
1986-03-20 00:00:00-05:00,0.060481689076239534,0.060481689076239534,0.05834087507571954,0.05887607857584953,58435200,0.0,0.0
1986-03-21 00:00:00-05:00,0.058876066270275126,0.059946473046811444,0.05620004932893434,0.05727045610547066,59990400,0.0,0.0
1986-03-24 00:00:00-05:00,0.05727046644141211,0.05727046644141211,0.05512965250197406,0.05566485598683357,65289600,0.0,0.0
1986-03-25 00:00:00-05:00,0.05566485166288024,0.056735258549451835,0.05512964821959444,0.05673525854945183,32083200,0.0,0.0
1986-03-26 00:00:00-05:00,0.056735266733085814,0.058876080815025274,0.05620006321260095,0.058340877294540405,22752000,0.0,0.0
1986-03-27 00:00:00-05:00,0.05834088387139131,0.05941129103302956,0.05834088387139131,0.059411291033029556,16848000,0.0,0.0
1986-03-31 00:00:00-05:00,0.05941128207597954,0.05941128207597954,0.05780567157558954,0.05887607857584953,12873600,0.0,0.0
1986-04-01 00:00:00-05:00,0.058876080815025274,0.058876080815025274,0.058340877294540405,0.058340877294540405,11088000,0.0,0.0
1986-04-02 00:00:00-05:00,0.05834087507571954,0.059946485576109536,0.05834087507571954,0.05887607857584953,27014400,0.0,0.0
1986-04-03 00:00:00-05:00,0.05941129103302956,0.06101690177548694,0.05941129103302956,0.059411291033029556,23040000,0.0,0.0
