Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
1993-03-01 00:00:00-05:00,24.95867254705436,24.95867254705436,24.766144217448748,24.801149368286133,66500,0.0,0.0,0.0
1993-03-02 00:00:00-05:00,24.818666622602226,25.168718338012695,24.783661451061178,25.168718338012695,182400,0.0,0.0,0.0
1993-03-03 00:00:00-05:00,25.203701875216414,25.291214728949804,25.168696733723056,25.273712158203125,280100,0.0,0.0,0.0
1993-03-04 00:00:00-05:00,25.308740544119914,25.308740544119914,25.133714675903317,25.13371467590332,89500,0.0,0.0,0.0
1993-03-05 00:00:00-05:00,25.168713308579427,25.27372880221745,25.046195232668403,25.063697814941406,40000,0.0,0.0,0.0
1993-03-08 00:00:00-05:00,25.116189477222214,25.623764038085938,25.116189477222214,25.623764038085938,50800,0.0,0.0,0.0
1993-03-09 00:00:00-05:00,25.571271489792448,25.58877407123652,25.483758582572076,25.536266326904297,169300,0.0,0.0,0.0
1993-03-10 00:00:00-05:00,25.536250756312004,25.588758468627933,25.431235331680153,25.58875846862793,194400,0.0,0.0,0.0
1993-03-11 00:00:00-05:00,25.60627740564333,25.676287733478308,25.48375933193212,25.51876449584961,70900,0.0,0.0,0.0
1993-03-12 00:00:00-05:00,25.308727597496365,25.32623017536462,25.09869666307731,25.2562198638916,643600,0.0,0.0,0.0
1993-03-15 00:00:00-05:00,25.238717777646823,25.378738403320312,25.238717777646823,25.378738403320312,310800,0.0,0.0,0.0
1993-03-16 00:00:00-05:00,25.378738403320312,25.44874871615706,25.378738403320312,25.378738403320312,30800,0.0,0.0,0.0
1993-03-17 00:00:00-05:00,25.34373617072969,25.34373617072969,25.18621294867405,25.22121810913086,21800,0.0,0.0,0.0
1993-03-18 00:00:00-05:00,25.326230668692755,25.48375387257543,25.326230668692755,25.378738403320312,59300,0.0,0.0,0.0
1993-03-19 00:00:00-05:00,25.481017793738783,25.481017793738783,25.340335845947262,25.340335845947266,66900,0.213,0.0,0.0
1993-03-22 00:00:00-05:00,25.09413646769873,25.25240362131421,25.076551228408118,25.199647903442383,183400,0.0,0.0,0.0
1993-03-23 00:00:00-05:00,25.269999950377056,25.287585197384974,25.217244209353304,25.25241470336914,55200,0.0,0.0,0.0
1993-03-24 00:00:00-05:00,25.217244209353304,25.35792618541664,25.094147480297885,25.25241470336914,37200,0.0,0.0,0.0
1993-03-25 00:00:00-05:00,25.269977936530196,25.463415485104886,25.23480747315298,25.410659790039062,110100,0.0,0.0,0.0
1993-03-26 00:00:00-05:00,25.393083772811945,25.410669010881758,25.25240186825343,25.269987106323242,101500,0.0,0.0,0.0
1993-03-29 00:00:00-05:00,25.287575431606957,25.498598314207293,25.287575431606957,25.37550163269043,87100,0.0,0.0,0.0
1993-03-30 00:00:00-05:00,25.410658929293618,25.44582939147949,25.375488467107743,25.445829391479492,56000,0.0,0.0,0.0
1993-03-31 00:00:00-05:00,25.5161831883474,25.586524148205008,25.42825698852539,25.42825698852539,111600,0.0,0.0,0.0
1993-04-01 00:00:00-05:00,25.46343255026484,25.46343255026484,25.287580115525444,25.340335845947266,129500,0.0,0.0,0.0
1993-04-02 00:00:00-05:00,25.129312854553266,25.129312854553266,24.81277847290039,24.81277847290039,59400,0.0,0.0,0.0
1993-04-05 00:00:00-04:00,25.00621017380729,25.00621017380729,24.865528260030597,24.935869216918945,172200,0.0,0.0,0.0
1993-04-06 00:00:00-04:00,24.98863628123066,24.98863628123066,24.795198561953015,24.86553955078125,129700,0.0,0.0,0.0
1993-04-07 00:00:00-04:00,24.900703059190423,24.953458786010742,24.847947332370104,24.953458786010742,28000,0.0,0.0,0.0
1993-04-08 00:00:00-04:00,25.058965373392585,25.058965373392585,24.81277202937329,24.918283462524414,180800,0.0,0.0,0.0
1993-04-12 00:00:00-04:00,25.164475677904356,25.28757234439306,25.12930520176473,25.269987106323242,348500,0.0,0.0,0.0
1993-04-13 00:00:00-04:00,25.25240721702576,25.410674393177036,25.234821975231174,25.3227481842041,146100,0.0,0.0,0.0
1993-04-14 00:00:00-04:00,25.340340043971203,25.357925290358416,25.26999905842236,25.28758430480957,119600,0.0,0.0,0.0
1993-04-15 00:00:00-04:00,25.26999905842236,25.340340043971203,25.182072826486305,25.28758430480957,148600,0.0,0.0,0.0
1993-04-16 00:00:00-04:00,25.30516955119678,25.340340043971203,25.252413812035147,25.28758430480957,47900,0.0,0.0,0.0
1993-04-19 00:00:00-04:00,25.287575497973567,25.357916459024953,25.164478816133638,25.182064056396484,157000,0.0,0.0,0.0
1993-04-20 00:00:00-04:00,25.146888050280122,25.182058523077714,24.90069474069696,25.058961868286133,279500,0.0,0.0,0.0
1993-04-21 00:00:00-04:00,25.111715145325395,25.111715145325395,24.971033267760546,25.04137420654297,67900,0.0,0.0,0.0
1993-04-22 00:00:00-04:00,24.935862982086572,25.146885799988574,24.72484016418457,24.72484016418457,97700,0.0,0.0,0.0
1993-04-23 00:00:00-04:00,24.67207177843366,24.742412681579587,24.584145649501256,24.61931610107422,106000,0.0,0.0,0.0
1993-04-26 00:00:00-04:00,24.636932014646593,24.72485825310001,24.355568051595668,24.4259090423584,62600,0.0,0.0,0.0
1993-04-27 00:00:00-04:00,24.390721560203794,24.68967056274414,24.390721560203794,24.68967056274414,156800,0.0,0.0,0.0
1993-04-28 00:00:00-04:00,24.65449471647275,24.70725041130115,24.60173902164435,24.63690948486328,85900,0.0,0.0,0.0
1993-04-29 00:00:00-04:00,24.689675922841154,24.742431640625004,24.548994008750892,24.742431640625,85000,0.0,0.0,0.0
1993-04-30 00:00:00-04:00,24.83035695798182,24.918283151175807,24.77760124206543,24.77760124206543,88500,0.0,0.0,0.0
1993-05-03 00:00:00-04:00,24.812772542364335,24.935869216918945,24.707261107031815,24.935869216918945,80500,0.0,0.0,0.0
1993-05-04 00:00:00-04:00,24.988610364816093,25.11170696759844,24.95343990687828,25.023780822753906,149100,0.0,0.0,0.0
1993-05-05 00:00:00-04:00,25.023798134582563,25.182065304794257,25.023798134582563,25.094139099121094,109000,0.0,0.0,0.0
1993-05-06 00:00:00-04:00,25.058969867883356,25.076555109895903,24.988628899833156,25.006214141845703,54700,0.0,0.0,0.0
1993-05-07 00:00:00-04:00,25.0237997551045,25.0237997551045,24.91828830146386,24.953458786010742,68000,0.0,0.0,0.0
1993-05-10 00:00:00-04:00,24.988628899833156,25.146896077946103,24.988628899833156,25.006214141845703,113900,0.0,0.0,0.0
1993-05-11 00:00:00-04:00,25.006221001889525,25.111732482910156,24.935880014542438,25.111732482910156,42600,0.0,0.0,0.0
1993-05-12 00:00:00-04:00,25.00621428362618,25.09414049418745,25.00621428362618,25.076555252075195,31000,0.0,0.0,0.0
1993-05-13 00:00:00-04:00,24.9710388670922,24.9710388670922,24.76001600342663,24.77760124206543,129100,0.0,0.0,0.0
1993-05-14 00:00:00-04:00,24.777596908536825,24.84793785078959,24.742426437410444,24.760011672973633,63500,0.0,0.0,0.0
1993-05-17 00:00:00-04:00,24.83034948955085,24.84793472290039,24.72483808945361,24.84793472290039,34000,0.0,0.0,0.0
1993-05-18 00:00:00-04:00,24.865511794265874,24.88309702184315,24.742415201224954,24.830341339111328,105200,0.0,0.0,0.0
1993-05-19 00:00:00-04:00,24.83036378520301,25.340335845947262,24.67209659393755,25.340335845947266,50200,0.0,0.0,0.0
1993-05-20 00:00:00-04:00,25.34031886328463,25.410659790039062,25.287563168218803,25.410659790039062,98200,0.0,0.0,0.0
1993-05-21 00:00:00-04:00,25.42825742007634,25.463427900602035,25.164478816133638,25.182064056396484,221400,0.0,0.0,0.0
1993-05-24 00:00:00-04:00,25.234828565647938,25.375510536745626,25.234828565647938,25.28758430480957,30500,0.0,0.0,0.0
1993-05-25 00:00:00-04:00,25.393091576369084,25.393091576369084,25.340335845947262,25.340335845947266,191800,0.0,0.0,0.0
1993-05-26 00:00:00-04:00,25.41068403912048,25.674462766170173,25.393098790650498,25.656877517700195,102400,0.0,0.0,0.0
1993-05-27 00:00:00-04:00,25.692033973651867,25.692033973651867,25.533766823916846,25.568937301635742,53800,0.0,0.0,0.0
1993-05-28 00:00:00-04:00,25.551340778037112,25.551340778037112,25.322732773828932,25.445829391479492,79100,0.0,0.0,0.0
1993-06-01 00:00:00-04:00,25.533774201630077,25.779967616797308,25.498603713749045,25.692041397094727,28300,0.0,0.0,0.0
1993-06-02 00:00:00-04:00,25.621707020760233,25.74480376005009,25.516195529940358,25.656877517700195,20300,0.0,0.0,0.0
1993-06-03 00:00:00-04:00,25.604107779354635,25.604107779354635,25.5161815850574,25.568937301635742,21600,0.0,0.0,0.0
1993-06-04 00:00:00-04:00,25.498595675408556,25.498595675408556,25.37549900663072,25.48101043701172,32000,0.0,0.0,0.0
1993-06-07 00:00:00-04:00,25.533761640004506,25.533761640004506,25.393079757690433,25.39307975769043,121400,0.0,0.0,0.0
1993-06-08 00:00:00-04:00,25.32274162244497,25.32274162244497,25.164474487304688,25.164474487304688,104500,0.0,0.0,0.0
1993-06-09 00:00:00-04:00,25.25241470336914,25.35792618541664,25.217244209353304,25.25241470336914,43300,0.0,0.0,0.0
1993-06-10 00:00:00-04:00,25.234816630183616,25.28757234439306,25.182060915974173,25.269987106323242,17900,0.0,0.0,0.0
1993-06-11 00:00:00-04:00,25.357916392473737,25.41067211312382,25.269990191390264,25.37550163269043,647400,0.0,0.0,0.0
1993-06-14 00:00:00-04:00,25.410676819843022,25.42826206331696,25.340335845947262,25.340335845947266,64200,0.0,0.0,0.0
1993-06-15 00:00:00-04:00,25.375510536745626,25.393095783132836,25.28758430480957,25.28758430480957,142400,0.0,0.0,0.0
1993-06-16 00:00:00-04:00,25.287580115525444,25.340335845947262,25.217239141629683,25.340335845947266,330900,0.0,0.0,0.0
1993-06-17 00:00:00-04:00,25.393086508596586,25.42825698852539,25.34033078870338,25.42825698852539,37400,0.0,0.0,0.0
1993-06-18 00:00:00-04:00,25.41366347436155,25.41366347436155,25.21885490417481,25.218854904174805,58500,0.318,0.0,0.0
1993-06-21 00:00:00-04:00,25.28969778743923,25.28969778743923,25.23656817023873,25.271987915039062,29300,0.0,0.0,0.0
1993-06-22 00:00:00-04:00,25.307411336765234,25.307411336765234,25.254281711845504,25.289701461791992,137500,0.0,0.0,0.0
1993-06-23 00:00:00-04:00,25.28971296114972,25.28971296114972,25.059484481811523,25.059484481811523,227600,0.0,0.0,0.0
1993-06-24 00:00:00-04:00,25.130313625894328,25.395961761474606,25.130313625894328,25.39596176147461,243700,0.0,0.0,0.0
1993-06-25 00:00:00-04:00,25.378244400024414,25.44908388195051,25.36053452954289,25.378244400024414,44800,0.0,0.0,0.0
1993-06-28 00:00:00-04:00,25.502213187839676,25.661602020263672,25.466793447301008,25.661602020263672,439900,0.0,0.0,0.0
1993-06-29 00:00:00-04:00,25.626183250575387,25.626183250575387,25.502214153993474,25.537633895874023,207500,0.0,0.0,0.0
1993-06-30 00:00:00-04:00,25.57305363775457,25.626183250575387,25.502214153993474,25.537633895874023,437600,0.0,0.0,0.0
1993-07-01 00:00:00-04:00,25.573063772145826,25.573063772145826,25.43138474847743,25.46680450439453,605700,0.0,0.0,0.0
1993-07-02 00:00:00-04:00,25.378248638873334,25.39595851231288,25.23656965135694,25.325119018554688,285400,0.0,0.0,0.0
1993-07-06 00:00:00-04:00,25.28971296114972,25.36055249325378,25.02406471575949,25.059484481811523,246400,0.0,0.0,0.0
1993-07-07 00:00:00-04:00,25.041753090125226,25.165722164828818,25.041753090125226,25.13030242919922,343700,0.0,0.0,0.0
1993-07-08 00:00:00-04:00,25.148034683918706,25.466812588362746,25.112614916758258,25.41368293762207,248200,0.0,0.0,0.0
1993-07-09 00:00:00-04:00,25.413676627068323,25.484516143798828,25.360546989520444,25.484516143798828,378200,0.0,0.0,0.0
1993-07-12 00:00:00-04:00,25.44909462643598,25.48451438235308,25.41367487051888,25.46680450439453,373700,0.0,0.0,0.0
1993-07-13 00:00:00-04:00,25.484497338429705,25.55533680288677,25.307398677287036,25.449077606201172,389600,0.0,0.0,0.0
1993-07-14 00:00:00-04:00,25.46679441211293,25.608473379635114,25.449084541172656,25.537633895874023,617300,0.0,0.0,0.0
1993-07-15 00:00:00-04:00,25.51993443109199,25.51993443109199,25.378255405797933,25.431385040283203,443800,0.0,0.0,0.0
1993-07-16 00:00:00-04:00,25.449080192842963,25.46679006075726,25.325111117442894,25.360530853271484,216400,0.0,0.0,0.0
1993-07-19 00:00:00-04:00,25.360532897906566,25.360532897906566,25.271983551196,25.342823028564453,188200,0.0,0.0,0.0
1993-07-20 00:00:00-04:00,25.32513351972095,25.413682937622074,25.201164334659378,25.41368293762207,68500,0.0,0.0,0.0
1993-07-21 00:00:00-04:00,25.378251885769256,25.395961761474606,25.30741238294785,25.39596176147461,142700,0.0,0.0,0.0
1993-07-22 00:00:00-04:00,25.36053386431062,25.395953604344573,25.21885490417481,25.218854904174805,632400,0.0,0.0,0.0
1993-07-23 00:00:00-04:00,25.271983551196,25.342823028564453,25.254273681853885,25.342823028564453,286200,0.0,0.0,0.0
1993-07-26 00:00:00-04:00,25.413676627068323,25.537645781346704,25.413676627068323,25.484516143798828,121300,0.0,0.0,0.0
1993-07-27 00:00:00-04:00,25.50222426031163,25.519934138270177,25.37825511460178,25.46680450439453,92800,0.0,0.0,0.0
1993-07-28 00:00:00-04:00,25.413682937622074,25.466812588362746,25.378263170461622,25.41368293762207,30800,0.0,0.0,0.0
1993-07-29 00:00:00-04:00,25.46679617444922,25.626185023941602,25.43137643011758,25.55534553527832,331000,0.0,0.0,0.0
1993-07-30 00:00:00-04:00,25.555362006263866,25.555362006263866,25.378263170461622,25.41368293762207,75300,0.0,0.0,0.0
1993-08-02 00:00:00-04:00,25.449096385433574,25.57306553971196,25.449096385433574,25.484516143798828,41300,0.0,0.0,0.0
1993-08-03 00:00:00-04:00,25.53763417402903,25.608473658561707,25.41366507609685,25.502214431762695,81600,0.0,0.0,0.0
1993-08-04 00:00:00-04:00,25.502214431762695,25.5553440451622,25.43137494723002,25.502214431762695,434000,0.0,0.0,0.0
1993-08-05 00:00:00-04:00,25.50220720454397,25.50220720454397,25.413657873972635,25.449077606201172,36800,0.0,0.0,0.0
1993-08-06 00:00:00-04:00,25.51993590216408,25.537645781346704,25.449096385433574,25.484516143798828,402300,0.0,0.0,0.0
1993-08-09 00:00:00-04:00,25.555335466006582,25.697014387509046,25.50220587044316,25.626174926757812,828200,0.0,0.0,0.0
1993-08-10 00:00:00-04:00,25.608470916748047,25.62618078598508,25.573051178273985,25.608470916748047,604900,0.0,0.0,0.0
1993-08-11 00:00:00-04:00,25.590761047511016,25.679310393696177,25.590761047511016,25.608470916748047,542200,0.0,0.0,0.0
1993-08-12 00:00:00-04:00,25.67931286339621,25.67931286339621,25.449084541172656,25.537633895874023,303700,0.0,0.0,0.0
1993-08-13 00:00:00-04:00,25.555328241015406,25.590747961377176,25.555328241015406,25.57303810119629,103500,0.0,0.0,0.0
1993-08-16 00:00:00-04:00,25.590754533930586,25.785563045953587,25.590754533930586,25.714723587036133,241800,0.0,0.0,0.0
1993-08-17 00:00:00-04:00,25.69701876015228,25.80327796936035,25.69701876015228,25.80327796936035,369300,0.0,0.0,0.0
1993-08-18 00:00:00-04:00,25.8918281268748,25.99808733943379,25.87411825811497,25.944957733154297,414300,0.0,0.0,0.0
1993-08-19 00:00:00-04:00,25.962667601914127,25.962667601914127,25.909537995634633,25.944957733154297,28500,0.0,0.0,0.0
1993-08-20 00:00:00-04:00,25.891827990543632,25.96266746520996,25.87411812187705,25.96266746520996,80700,0.0,0.0,0.0
1993-08-23 00:00:00-04:00,25.856408662202824,25.92724813798968,25.856408662202824,25.90953826904297,15600,0.0,0.0,0.0
1993-08-24 00:00:00-04:00,25.909545536054157,26.19290351867676,25.909545536054157,26.192903518676758,273400,0.0,0.0,0.0
1993-08-25 00:00:00-04:00,26.19289194055506,26.316861003154035,26.157472208383922,26.210601806640625,242300,0.0,0.0,0.0
1993-08-26 00:00:00-04:00,26.228313446044922,26.3699923843085,26.12205424234724,26.228313446044922,120000,0.0,0.0,0.0
1993-08-27 00:00:00-04:00,26.157472208383922,26.21060180664063,26.157472208383922,26.210601806640625,25700,0.0,0.0,0.0
1993-08-30 00:00:00-04:00,26.22832797963077,26.352297119304918,26.22832797963077,26.316877365112305,183500,0.0,0.0,0.0
1993-08-31 00:00:00-04:00,26.299159306007745,26.387708663940433,26.263739562834672,26.38770866394043,66500,0.0,0.0,0.0
1993-09-01 00:00:00-04:00,26.299151970494176,26.40541117037496,26.299151970494176,26.35228157043457,136500,0.0,0.0,0.0
1993-09-02 00:00:00-04:00,26.36999019769423,26.4054099293231,26.24602113699318,26.263731002807617,472400,0.0,0.0,0.0
1993-09-03 00:00:00-04:00,26.246019098636598,26.3168585563927,26.210599369758544,26.28143882751465,630500,0.0,0.0,0.0
1993-09-07 00:00:00-04:00,26.281444000906667,26.316863736756947,26.068925585804998,26.104345321655273,196400,0.0,0.0,0.0
1993-09-08 00:00:00-04:00,26.10434026179304,26.10434026179304,25.838692294407085,26.015790939331055,269900,0.0,0.0,0.0
1993-09-09 00:00:00-04:00,25.909544627303664,26.086643360231236,25.909544627303664,26.068933486938477,239200,0.0,0.0,0.0
1993-09-10 00:00:00-04:00,26.139771155155064,26.316869875718446,26.104351411042387,26.29916000366211,106500,0.0,0.0,0.0
1993-09-13 00:00:00-04:00,26.38771687349753,26.38771687349753,26.316877365112305,26.316877365112305,66900,0.0,0.0,0.0
1993-09-14 00:00:00-04:00,26.246021538811764,26.246021538811764,26.122052476212787,26.210601806640625,184500,0.0,0.0,0.0
1993-09-15 00:00:00-04:00,26.10434018312439,26.299148691953675,26.015790860929258,26.28143882751465,101000,0.0,0.0,0.0
1993-09-16 00:00:00-04:00,26.24602945763945,26.263739329068358,26.15748010049492,26.175189971923828,54300,0.0,0.0,0.0
1993-09-17 00:00:00-04:00,26.160087314829493,26.177907537796,26.088806422963476,26.124446868896484,200900,0.286,0.0,0.0
1993-09-20 00:00:00-04:00,26.160077972621995,26.21353862242981,25.910594940185547,25.910594940185547,57800,0.0,0.0,0.0
1993-09-21 00:00:00-04:00,25.94623657816274,25.981877013022853,25.554191794701488,25.821495056152344,318200,0.0,0.0,0.0
1993-09-22 00:00:00-04:00,25.910599723570485,26.070981702602214,25.874959283785653,26.035341262817383,439700,0.0,0.0,0.0
1993-09-23 00:00:00-04:00,26.106613735668997,26.1957148064392,26.070973307360916,26.177894592285156,88500,0.0,0.0,0.0
1993-09-24 00:00:00-04:00,26.142249766795707,26.16006997795235,26.070968922169136,26.106609344482422,53500,0.0,0.0,0.0
1993-09-27 00:00:00-04:00,26.302634013174032,26.391735076904297,26.302634013174032,26.391735076904297,274600,0.0,0.0,0.0
1993-09-28 00:00:00-04:00,26.40956441443086,26.40956441443086,26.320463319915238,26.33828353881836,158300,0.0,0.0,0.0
1993-09-29 00:00:00-04:00,26.33828092576368,26.409561794304313,26.213539405817574,26.24917984008789,221000,0.0,0.0,0.0
1993-09-30 00:00:00-04:00,26.249167948353048,26.302628575539103,26.142246693980937,26.195707321166992,99300,0.0,0.0,0.0
1993-10-01 00:00:00-04:00,26.16006414972614,26.35608642877722,26.124423735353215,26.320446014404297,22700,0.0,0.0,0.0
1993-10-04 00:00:00-04:00,26.35610198974609,26.35610198974609,26.284821118915136,26.356101989746094,1038500,0.0,0.0,0.0
1993-10-05 00:00:00-04:00,26.409547050336606,26.409547050336606,26.231344978471988,26.320446014404297,436500,0.0,0.0,0.0
1993-10-06 00:00:00-04:00,26.338281349761054,26.445202654293237,26.302640914916992,26.302640914916992,209200,0.0,0.0,0.0
1993-10-07 00:00:00-04:00,26.33828461429347,26.33828461429347,26.213543076878008,26.23136329650879,59400,0.0,0.0,0.0
1993-10-08 00:00:00-04:00,26.302634903016212,26.32045511636514,26.07097212948016,26.26699447631836,54400,0.0,0.0,0.0
1993-10-11 00:00:00-04:00,26.320446014404297,26.37390663596368,26.320446014404297,26.320446014404297,467100,0.0,0.0,0.0
1993-10-12 00:00:00-04:00,26.35610198974609,26.37392220745383,26.338281772038354,26.356101989746094,26200,0.0,0.0,0.0
1993-10-13 00:00:00-04:00,26.37392220745383,26.37392220745383,26.320461554330613,26.356101989746094,139100,0.0,0.0,0.0
1993-10-14 00:00:00-04:00,26.463024052822384,26.694686889648438,26.39174317995283,26.694686889648438,108100,0.0,0.0,0.0
1993-10-15 00:00:00-04:00,26.81941619432305,26.890697034706633,26.748135353939468,26.837236404418945,1502500,0.0,0.0,0.0
1993-10-18 00:00:00-04:00,26.81942133389205,26.81942133389205,26.73032026633759,26.765960693359375,722400,0.0,0.0,0.0
1993-10-19 00:00:00-04:00,26.730337852923203,26.78379852862905,26.569955825805664,26.569955825805664,880100,0.0,0.0,0.0
1993-10-20 00:00:00-04:00,26.65903810678675,26.65903810678675,26.552116830957388,26.60557746887207,230400,0.0,0.0,0.0
1993-10-21 00:00:00-04:00,26.62341650151151,26.62341650151151,26.5343153753351,26.569955825805664,56200,0.0,0.0,0.0
1993-10-22 00:00:00-04:00,26.605572312347327,26.71249356745388,26.445190429687496,26.4451904296875,390700,0.0,0.0,0.0
1993-10-25 00:00:00-04:00,26.463009330534167,26.552110372051118,26.391728497320607,26.516469955444336,114500,0.0,0.0,0.0
1993-10-26 00:00:00-04:00,26.498661041259766,26.516481257158397,26.40955996176663,26.498661041259766,186200,0.0,0.0,0.0
1993-10-27 00:00:00-04:00,26.463009330534167,26.534290163747727,26.463009330534167,26.516469955444336,118400,0.0,0.0,0.0
1993-10-28 00:00:00-04:00,26.55210822005523,26.7837709092235,26.55210822005523,26.71249008178711,129600,0.0,0.0,0.0
1993-10-29 00:00:00-04:00,26.694669874928014,26.73031028864621,26.676849668068915,26.71249008178711,80700,0.0,0.0,0.0
1993-11-01 00:00:00-05:00,26.676859769992486,26.80160126524295,26.676859769992486,26.783781051635742,36400,0.0,0.0,0.0
1993-11-02 00:00:00-05:00,26.74814047984848,26.801601120381157,26.605578771761348,26.765960693359375,262100,0.0,0.0,0.0
1993-11-03 00:00:00-05:00,26.74813769591956,26.74813769591956,26.30263240451517,26.4273738861084,479100,0.0,0.0,0.0
1993-11-04 00:00:00-05:00,26.42738308350733,26.42738308350733,26.124439379920258,26.14225959777832,130400,0.0,0.0,0.0
1993-11-05 00:00:00-05:00,26.07097212948016,26.266994476318356,25.9640508493866,26.26699447631836,363200,0.0,0.0,0.0
1993-11-08 00:00:00-05:00,26.28482069749496,26.373921784605116,26.21353982780684,26.302640914916992,367600,0.0,0.0,0.0
1993-11-09 00:00:00-05:00,26.480827879082455,26.498648086268915,26.302625807217836,26.320446014404297,246900,0.0,0.0,0.0
1993-11-10 00:00:00-05:00,26.320447664107046,26.516469955444336,26.249166830893486,26.516469955444336,46500,0.0,0.0,0.0
1993-11-11 00:00:00-05:00,26.5164712664252,26.587752103162902,26.42737022050307,26.4451904296875,88900,0.0,0.0,0.0
1993-11-12 00:00:00-05:00,26.498674924864538,26.659056951982077,26.480854699629255,26.569955825805664,108200,0.0,0.0,0.0
1993-11-15 00:00:00-05:00,26.623402980830047,26.623402980830047,26.48084125134769,26.552122116088867,243300,0.0,0.0,0.0
1993-11-16 00:00:00-05:00,26.605574245363695,26.69467529775942,26.498652982488824,26.676855087280273,492600,0.0,0.0,0.0
1993-11-17 00:00:00-05:00,26.694681783744038,26.694681783744038,26.463018991228235,26.534299850463867,39600,0.0,0.0,0.0
1993-11-18 00:00:00-05:00,26.49866266603823,26.55212331701208,26.391741364090528,26.463022232055664,240800,0.0,0.0,0.0
1993-11-19 00:00:00-05:00,26.373924533365223,26.445205410482426,26.356104314085922,26.409564971923828,106000,0.0,0.0,0.0
1993-11-22 00:00:00-05:00,26.33828092576368,26.35610114289884,26.1600787544121,26.24917984008789,165300,0.0,0.0,0.0
1993-11-23 00:00:00-05:00,26.391735076904297,26.40955528965035,26.249173374935875,26.391735076904297,89700,0.0,0.0,0.0
1993-11-24 00:00:00-05:00,26.46302060946251,26.516481257158397,26.427380177665256,26.498661041259766,77200,0.0,0.0,0.0
1993-11-26 00:00:00-05:00,26.56993058035451,26.56993058035451,26.49864974714095,26.516469955444336,1019800,0.0,0.0,0.0
1993-11-29 00:00:00-05:00,26.587767164716833,26.641227822554736,26.409564971923825,26.409564971923828,517500,0.0,0.0,0.0
1993-11-30 00:00:00-05:00,26.391733462796047,26.552115367701628,26.37391325113987,26.4273738861084,230000,0.0,0.0,0.0
1993-12-01 00:00:00-05:00,26.56994353400336,26.587763750994643,26.46302223205566,26.463022232055664,379200,0.0,0.0,0.0
1993-12-02 00:00:00-05:00,26.51647963565496,26.552120065272774,26.463018991228235,26.534299850463867,352000,0.0,0.0,0.0
1993-12-03 00:00:00-05:00,26.516472898757577,26.64121437072754,26.516472898757577,26.64121437072754,306000,0.0,0.0,0.0
1993-12-06 00:00:00-05:00,26.676863143920897,26.76596422322591,26.676863143920897,26.730323791503906,99500,0.0,0.0,0.0
1993-12-07 00:00:00-05:00,26.73031028864621,26.748130495505304,26.676849668068915,26.71249008178711,88800,0.0,0.0,0.0
